InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
"YPM","ORN","YPM ORN 134479","4","Bombycilla cedrorum","Bombycillidae","egg (4: 1 broken)","","41.2889","-72.6822","","","USA","Connecticut","New Haven County","","","Guilford","","","","","un","H. M. Bishop","","","S","","2009-05-10T12:06:38-04:00"
"YPM","ORN","YPM ORN 134480","2","Bombycilla cedrorum","Bombycillidae","egg (intact)","","","","","","USA","North Dakota","Nelson County","","","Stump Lake","","","1902","06","24","L. B. Bishop","","","S","","2007-06-20T09:42:33-04:00"
"YPM","ORN","YPM ORN 134481","4","Bombycilla cedrorum","Bombycillidae","egg (2 broken)","","","","","","USA","New York","Delaware County","","","North Walton","","","1888","07","26","C. W. Webb","","","S","","2007-06-20T09:42:43-04:00"
"YPM","ORN","YPM ORN 134482","1","Bombycilla cedrorum","Bombycillidae","nest (intact)","","","","","","USA","New York","Delaware County","","","North Walton","","","1888","07","26","C. W. Webb","","","S","","2007-06-20T09:42:50-04:00"
"YPM","ORN","YPM ORN 134483","5","Bombycilla cedrorum","Bombycillidae","egg (5: intact)","","","","","","USA","Maine","Penobscot County","","","Maine State College","","","1895","07","16","O. W. Knight","","","S","","2007-07-13T13:40:21-04:00"
"YPM","ORN","YPM ORN 134484","4","Bombycilla cedrorum","Bombycillidae","egg (4: intact)","","","","","","USA","New Hampshire","Grafton County","","","Occom Pond","","","1911","08","04","C. Proctor","","","S","","2007-07-13T13:40:31-04:00"
"YPM","ORN","YPM ORN 134485","5","Bombycilla cedrorum","Bombycillidae","egg (5: intact)","","","","","","USA","New York","Chenango County","","","Guilford","","","1887","06","26","V. Rogers","","","S","","2007-07-13T13:40:53-04:00"
"YPM","ORN","YPM ORN 134486","3","Bombycilla cedrorum","Bombycillidae","egg (intact)","","","","","","","","","","","","","","","","","","","","S","","2007-06-20T09:39:34-04:00"
"YPM","ORN","YPM ORN 134487","1","Bombycilla cedrorum","Bombycillidae","nest (intact)","","41.3931","-72.8972","","","USA","Connecticut","New Haven County","","","Hamden","","","1893","06","16","L. B. Bishop","","","S","","2009-05-10T12:06:38-04:00"
"YPM","ORN","YPM ORN 134488","4","Bombycilla cedrorum","Bombycillidae","egg (4: 1 broken)","","","","","","USA","Maine","Penobscot County","","","Broadway","","","1873","08","05","H. Merrill","","","S","","2008-06-09T10:34:12-04:00"
"YPM","ORN","YPM ORN 134489","1","Bombycilla cedrorum","Bombycillidae","nest (intact)","","","","","","USA","Maine","Penobscot County","","","Broadway","","","1873","08","05","H. Merrill","","","S","","2008-06-09T10:34:08-04:00"
"YPM","ORN","YPM ORN 134490","3","Bombycilla cedrorum","Bombycillidae","egg (intact)","","","","","","USA","Maine","Oxford County","","","Norway","","","","","","S. I. Smith","","","S","","2008-08-11T15:42:41-04:00"
"YPM","ORN","YPM ORN 134491","1","Bombycilla cedrorum","Bombycillidae","nest (intact)","","","","","","USA","Maine","Oxford County","","","Norway","","","","","","S. I. Smith","","","S","","2008-08-11T15:42:41-04:00"
"YPM","ORN","YPM ORN 134495","1","Bombycilla cedrorum","Bombycillidae","nest (intact, see notes)","","","","","","USA","Connecticut","","","","","","","","","","A. M. Linsley","","","S","","2007-07-13T13:42:58-04:00"
"YPM","ORN","YPM ORN 134496","2","Bombycilla cedrorum","Bombycillidae","egg (2: 1 broken)","","43.6106","-72.9731","","","USA","Vermont","Rutland County","","","Rutland","","","1897","06","25","R. V. Davis","","","S","","2009-05-10T12:06:38-04:00"
"YPM","ORN","YPM ORN 134497","1","Bombycilla cedrorum","Bombycillidae","egg (1, intact)","","","","","","","","","","","","","","","","","A. A. Lockwood","","","S","","2008-06-04T06:12:47-04:00"
"YPM","ORN","YPM ORN 134498","2","Bombycilla cedrorum","Bombycillidae","egg (2: intact)","","","","","","","","","","","","","","","","76","","","","S","","2007-07-13T13:43:50-04:00"
"YPM","ORN","YPM ORN 134499","1","Bombycilla cedrorum","Bombycillidae","egg (intact)","","","","","","USA","New Jersey","Monmouth County","","","Keyport","","","1881","06","20","","","","S","","2008-03-31T10:12:02-04:00"
"YPM","ORN","YPM ORN 134500","1","Bombycilla cedrorum","Bombycillidae","egg (intact)","","","","","","USA","New Jersey","Monmouth County","","","Keyport","","","1881","06","25","","","","S","","2007-06-20T09:42:07-04:00"
"YPM","ORN","YPM ORN 134501","1","Bombycilla cedrorum","Bombycillidae","egg (1, intact)","","","","","","USA","South Carolina","Dorchester County","","","Summerville","","","","","","A. F. Cohen","","","S","","2007-07-13T13:44:07-04:00"
"YPM","ORN","YPM ORN 134502","1","Bombycilla cedrorum","Bombycillidae","egg (1, broken)","","","","","","USA","Oregon","","","","","","","","","","","","","S","","2007-07-13T13:44:15-04:00"
"YPM","ORN","YPM ORN 134503","2","Bombycilla cedrorum","Bombycillidae","egg (2: 1 broken)","","41.3081","-72.9286","","","USA","Connecticut","New Haven County","","","New Haven","","","","","","A. Baldwin","","","S","","2009-05-10T12:06:38-04:00"
"YPM","ORN","YPM ORN 134504","5","Bombycilla cedrorum","Bombycillidae","egg (2 broken)","","","","","","","","","","","","","","","","","E. C. Hall","","","S","","2008-06-04T06:13:12-04:00"
"YPM","ORN","YPM ORN 134505","2","Bombycilla cedrorum","Bombycillidae","egg (2: intact)","","","","","","","","","","","","","","","","89","A. C. Dill","","","S","","2008-06-04T06:12:59-04:00"
"YPM","ORN","YPM ORN 134506","5","Bombycilla cedrorum","Bombycillidae","egg (intact)","","41.8436","-73.3297","","","USA","Connecticut","Litchfield County","","","Cornwall","","","1879","07","22","G. Woolsey","","","S","","2009-05-10T12:06:38-04:00"
"YPM","ORN","YPM ORN 134507","4","Bombycilla cedrorum","Bombycillidae","egg (4: intact)","","","","","","USA","Connecticut","New London County","","","Chestnut Hill","","","","","05","E. James","","","S","","2008-06-04T06:12:55-04:00"
"YPM","ORN","YPM ORN 134508","1","Bombycilla cedrorum","Bombycillidae","egg (1, broken)","","","","","","","","","","","","","","","","","","","","S","","2008-06-04T06:12:51-04:00"
"YPM","ORN","YPM ORN 134509","3","Bombycilla cedrorum","Bombycillidae","egg (intact)","","","","","","","","","","","","","","1889","06","15","","","","S","","2007-06-20T09:39:24-04:00"
"YPM","ORN","YPM ORN 134510","4","Bombycilla cedrorum","Bombycillidae","egg (4: intact)","","","","","","","","","","","","","","","","","C. A. Pratt","","","S","","2008-08-11T15:42:41-04:00"
"YPM","ORN","YPM ORN 134511","1","Bombycilla cedrorum","Bombycillidae","egg (1, broken)","","","","","","USA","New York","Suffolk County","","","Huntington","","","","","","","","","S","","2007-07-13T13:45:47-04:00"
"YPM","ORN","YPM ORN 134512","4","Bombycilla cedrorum","Bombycillidae","egg (2 broken)","","","","","","","","","","","","","","","","","","","","S","","2007-07-13T13:46:14-04:00"
"YPM","ORN","YPM ORN 134513","3","Bombycilla cedrorum","Bombycillidae","egg (1 broken)","","","","","","","","","","","","","","","","","R. S. Judd","","","S","","2007-06-20T09:39:02-04:00"
"YPM","ORN","YPM ORN 135637","1","Bombycilla cedrorum","Bombycillidae","nest (intact)","","","","","","","","","","","","","","","","","","","","S","","2007-08-08T09:39:10-04:00"
"YPM","ORN","YPM ORN 101248","1","Bombycilla cedrorum","Bombycillidae","skeleton (old freezer specimen)","","41.2783","-73.0261","","","USA","Connecticut","New Haven County","","","Orange","","","1994","12","28","K. Zyskowski","","","S","","2009-06-22T05:07:51-04:00"
"YPM","ORN","YPM ORN 140399","1","Bombycilla cedrorum","Bombycillidae","skin, mounted (relaxed)","","","","","","USA","New Hampshire","Cheshire County","","","Winchester","","","1934","06","14","L. R. Nelson","","","S","","2010-08-05T05:38:36-04:00"
"YPM","ORN","YPM ORN 141750","1","Bombycilla cedrorum","Bombycillidae","skin, round; tissue frozen","","41.2917","-72.3767","","","USA","Connecticut","Middlesex County","","","Old Saybrook","","","2005","11","23","C. Landrey, K. Au","","","S","","2010-10-01T07:47:00-04:00"
"YPM","ORN","YPM ORN 141774","1","Bombycilla cedrorum","Bombycillidae","skin, round; tissue frozen","","41.2786","-72.5281","","","USA","Connecticut","Middlesex County","","","Clinton","","","","","09","C. Annicelli, S. E. Lee","","","S","","2010-10-07T06:26:44-04:00"
"YPM","ORN","YPM ORN 141787","1","Bombycilla cedrorum","Bombycillidae","skin, round; tissue frozen","","","","","","USA","Connecticut","New Haven County","","","New Haven","","","2007","06","03","S. Arrell, K. Au","","","S","","2010-10-12T06:59:50-04:00"
"YPM","ORN","YPM ORN 141843","1","Bombycilla cedrorum","Bombycillidae","skin, round; tissue frozen","","41.3081","-72.9286","","","USA","Connecticut","New Haven County","","","New Haven","","","2010","04","30","D. Hawlena, K. Au","","","S","","2010-10-25T06:31:02-04:00"
"YPM","ORN","YPM ORN 138832","1","Bombycilla cedrorum","Bombycillidae","skin, mounted (relaxed)","","","","","","USA","New Hampshire","Cheshire County","","","Hinsdale","","","1935","05","28","L. R. Nelson","","","S","","2009-12-11T05:34:57-05:00"
"YPM","ORN","YPM ORN 138833","1","Bombycilla cedrorum","Bombycillidae","skin, mounted (relaxed)","","","","","","USA","New Hampshire","Cheshire County","","","Winchester","","","1934","06","14","L. R. Nelson","","","S","","2009-12-11T05:36:02-05:00"
"YPM","ORN","YPM ORN 134493","4","Bombycilla garrulus","Bombycillidae","egg (4: intact)","","","","","","","","","","","","","","","","","","","","S","","2007-07-13T13:41:57-04:00"
"YPM","ORN","YPM ORN 134494","1","Bombycilla garrulus","Bombycillidae","nest (intact)","","","","","","","","","","","","","","","","","","","","S","","2007-07-13T13:42:03-04:00"
"YPM","ORN","YPM ORN 141866","1","Bombycilla garrulus","Bombycillidae","skin, round; tissue frozen","","","","","","USA","Alaska","Anchorage Borough","","","Anchorage","","","","","eb","N. A. Rode","","","S","","2010-10-26T05:55:14-04:00"
"YPM","ORN","YPM ORN 141867","1","Bombycilla garrulus","Bombycillidae","skin, round; tissue frozen","","","","","","USA","Alaska","Anchorage Borough","","","Anchorage","","","","","eb","N. A. Rode","","","S","","2010-10-26T05:56:41-04:00"
"YPM","ORN","YPM ORN 141868","1","Bombycilla garrulus","Bombycillidae","skin, round; tissue frozen","","","","","","USA","Alaska","Anchorage Borough","","","Anchorage","","","","","eb","N. A. Rode","","","S","","2010-10-26T06:00:59-04:00"
"YPM","ORN","YPM ORN 141869","1","Bombycilla garrulus","Bombycillidae","skin, round; tissue frozen","","","","","","USA","Alaska","Anchorage Borough","","","Anchorage","","","","","eb","N. A. Rode","","","S","","2010-10-26T06:00:09-04:00"
"YPM","ORN","YPM ORN 141870","1","Bombycilla garrulus","Bombycillidae","skin, round; tissue frozen","","","","","","USA","Alaska","Anchorage Borough","","","Anchorage","","","","","eb","N. A. Rode","","","S","","2010-10-26T06:02:15-04:00"
"YPM","ORN","YPM ORN 141871","1","Bombycilla garrulus","Bombycillidae","skin, round; tissue frozen","","","","","","USA","Alaska","Anchorage Borough","","","Anchorage","","","","","eb","N. A. Rode","","","S","","2010-10-26T06:03:29-04:00"
"YPM","ORN","YPM ORN 138026","1","Bombycilla garrulus","Bombycillidae","skin, mounted (perched, feet broken, head loose)","","","","","","","","","","","","","","","","","","","","S","","2010-06-29T12:08:11-04:00"
"YPM","ORN","YPM ORN 014045","1","Bombycilla japonica","Bombycillidae","skin, round","","","","","","Japan","","","","","","","","","","","W. F. Rosenberg","","","S","","2009-06-16T13:35:10-04:00"
"YPM","ORN","YPM ORN 015284","1","Bombycilla japonica","Bombycillidae","skin, round","","","","","","","","","","","[no locality data]","","","","","","","","","S","","2009-06-16T13:35:09-04:00"
"YPM","ORN","YPM ORN 049455","1","Bombycilla japonica","Bombycillidae","skin, round","","","","","","Japan","Honshu Island","Nagano Prefecture","","","Shimo-suwa","","","","","","","","","S","","2009-06-16T13:35:10-04:00"
"YPM","ORN","YPM ORN 049456","1","Bombycilla japonica","Bombycillidae","skin, round","","","","","","Japan","Honshu Island","Nagano Prefecture","","","Shimo-suwa","","","","","","","","","S","","2009-06-16T13:35:10-04:00"
"YPM","ORN","YPM ORN 097333","1","Bombycilla japonica","Bombycillidae","skin, round","","35.6667","139.7500","","","Japan","Honshu","Tokyo Prefecture","","","Tokyo","","","","","","","","","S","","2009-06-16T13:35:10-04:00"
"YPM","ORN","YPM ORN 097334","1","Bombycilla japonica","Bombycillidae","skin, round","","35.6667","139.7500","","","Japan","Honshu","Tokyo Prefecture","","","Tokyo","","","","","","","","","S","","2009-06-16T13:35:11-04:00"
"YPM","ORN","YPM ORN 097335","1","Bombycilla japonica","Bombycillidae","skin, round","","35.6667","139.7500","","","Japan","Honshu","Tokyo Prefecture","","","Tokyo","","","","","","","","","S","","2009-06-16T13:35:11-04:00"
"YPM","ORN","YPM ORN 097336","1","Bombycilla japonica","Bombycillidae","skin, round","","35.6667","139.7500","","","Japan","Honshu","Tokyo Prefecture","","","Tokyo","","","","","","","","","S","","2009-06-16T13:35:11-04:00"
"YPM","ORN","YPM ORN 097337","1","Bombycilla japonica","Bombycillidae","skin, round","","35.6667","139.7500","","","Japan","Honshu","Tokyo Prefecture","","","Tokyo","","","","","","","","","S","","2009-06-16T13:35:11-04:00"
"YPM","ORN","YPM ORN 012242","1","Bombycilla garrulus centralasiae","Bombycillidae","skin, round","","","","","","Japan","","","","","","","","","","03","G. H. Myers","","","S","","2009-06-16T09:28:34-04:00"
"YPM","ORN","YPM ORN 040819","1","Bombycilla garrulus centralasiae","Bombycillidae","skin, round","","37.5667","127.0500","","","Korea","","Seoul City Province","","","alt. Chongyang-ri","","","1961","02","27","P. O. Won","","","S","","2009-06-16T10:57:18-04:00"
"YPM","ORN","YPM ORN 040820","1","Bombycilla garrulus centralasiae","Bombycillidae","skin, round","","37.5000","126.8333","","","Korea","","","","","Seoul","","","1961","02","27","P. O. Won","","","S","","2009-06-16T10:57:18-04:00"
"YPM","ORN","YPM ORN 025933","1","Bombycilla garrulus garrulus","Bombycillidae","skin, round","","56.7000","-4.1833","","","Scotland","Perth County","","","","Kinloch Rannoch","","","1946","11","09","W. J. Plowden-Wardlaw","","","S","","2009-06-16T12:50:20-04:00"
"YPM","ORN","YPM ORN 069553","1","Bombycilla garrulus garrulus","Bombycillidae","skin, round","","52.9667","-4.7667","","","Netherlands","North Holland Province","","","","Den Helder","","","1949","11","20","K. H. Voous","","","S","","2009-06-16T12:50:20-04:00"
"YPM","ORN","YPM ORN 069564","1","Bombycilla garrulus garrulus","Bombycillidae","skin, round","","","","","","Sweden","Jamtland District","","","","Loras - not found","","","1949","11","20","K. H. Voous","","","S","","2009-06-16T12:50:20-04:00"
"YPM","ORN","YPM ORN 134473","3","Bombycilla garrulus garrulus","Bombycillidae","egg (3: intact)","","","","","","Sweden","Lapland","","","","","","","1898","06","17","N. collector","","","S","","2008-03-31T10:36:10-04:00"
"YPM","ORN","YPM ORN 099720","1","Bombycilla garrulus garrulus","Bombycillidae","skin, round","","","","","","","","","","","[no locality data]","","","1883","11","21","O. Tollin","","","S","","2009-07-08T18:45:27-04:00"
"YPM","ORN","YPM ORN 002762","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","","","","","","","","","","[no locality data]","","","","","","","","","S","","2009-06-16T09:28:34-04:00"
"YPM","ORN","YPM ORN 002763","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","","","","","USA","Michigan","","","","southern Michigan","","","","","","","","","S","","2009-06-16T09:28:34-04:00"
"YPM","ORN","YPM ORN 002764","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","42.9317","-76.5664","","","USA","New York","Cayuga County","","","Auburn","","","1879","11","27","I. F. Rathburn","","","S","","2009-06-16T10:21:15-04:00"
"YPM","ORN","YPM ORN 002765","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","","","","","USA","Minnesota","","","","","","","1889","03","21","F. Harris","","","S","","2009-06-16T09:28:34-04:00"
"YPM","ORN","YPM ORN 006205","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","45.6469","-84.4744","","","USA","Michigan","Cheboygan County","","","Cheboygan","","","1891","08","15","B. W. Ransin","","","S","","2009-06-16T10:25:18-04:00"
"YPM","ORN","YPM ORN 006215","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","45.6469","-84.4744","","","USA","Michigan","Cheboygan County","","","Cheboygan","","","1891","12","23","B. W. Ransin","","","S","","2009-06-16T10:25:20-04:00"
"YPM","ORN","YPM ORN 007531","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","66.9069","-151.6831","","","USA","Alaska","Yukon-Koyukuk Borough","","","Bettles","","","1957","07","27","J. M. Campbell","","","S","","2009-06-16T10:27:05-04:00"
"YPM","ORN","YPM ORN 007532","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","66.9069","-151.6831","","","USA","Alaska","Yukon-Koyukuk Borough","","","Bettles","","","1957","07","27","J. M. Campbell","","","S","","2009-06-16T10:27:05-04:00"
"YPM","ORN","YPM ORN 070379","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","45.4264","-117.2778","","","USA","Oregon","Wallowa County","","","Enterprise","","","1919","02","19","S. G. Jewett","","","S","","2009-06-16T11:29:34-04:00"
"YPM","ORN","YPM ORN 070380","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","56.4708","-132.3767","","","USA","Alaska","Wrangell-Petersburg Borough","","","Wrangell","","","1922","11","13","J. S. Ligon","","","S","","2009-06-16T11:29:34-04:00"
"YPM","ORN","YPM ORN 071982","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","50.6500","-120.4000","","","Canada","British Columbia","","","","Kamloops","","","1957","01","26","P. W. Martin","","","S","","2009-06-16T10:10:07-04:00"
"YPM","ORN","YPM ORN 112292","1","Bombycilla garrulus pallidiceps","Bombycillidae","skeleton","","40.0583","-105.1703","","","USA","Colorado","Boulder County","","","2.5 miles s of Niwot","","","1987","06","21","J. Reynolds","","","S","","2009-07-08T18:50:28-04:00"
"YPM","ORN","YPM ORN 112293","1","Bombycilla garrulus pallidiceps","Bombycillidae","skeleton","","40.0583","-105.1703","","","USA","Colorado","Boulder County","","","2.5 miles s of Niwot","","","1985","02","20","J. G. Strauch","","","S","","2009-07-08T18:50:35-04:00"
"YPM","ORN","YPM ORN 112294","1","Bombycilla garrulus pallidiceps","Bombycillidae","skeleton","","40.0583","-105.1703","","","USA","Colorado","Boulder County","","","2.5 miles s of Niwot","","","1985","02","20","J. G. Strauch","","","S","","2009-07-08T18:50:42-04:00"
"YPM","ORN","YPM ORN 114767","1","Bombycilla garrulus pallidiceps","Bombycillidae","10% form.->70% alc.","","41.1842","-106.1314","","","USA","Wyoming","Albany County","","","Albany","","","1962","03","23","F. L. Diem","","","S","","2009-07-14T09:02:02-04:00"
"YPM","ORN","YPM ORN 117910","1","Bombycilla garrulus pallidiceps","Bombycillidae","10% form.->70% alc.","","40.7608","-111.8903","","","USA","Utah","Salt Lake County","","","Salt Lake City","","","1963","02","20","G. Warthen","","","S","","2009-07-14T09:02:04-04:00"
"YPM","ORN","YPM ORN 117942","1","Bombycilla garrulus pallidiceps","Bombycillidae","10% form.->70% alc.","","","","","","","","","","","","","","","","un","E. E. Remington","","","S","","2009-07-14T09:01:58-04:00"
"YPM","ORN","YPM ORN 117943","1","Bombycilla garrulus pallidiceps","Bombycillidae","10% form.->70% alc.","","","","","","","","","","","","","","","","un","E. E. Remington","","","S","","2009-07-14T09:02:00-04:00"
"YPM","ORN","YPM ORN 117944","1","Bombycilla garrulus pallidiceps","Bombycillidae","10% form.->70% alc.","","","","","","","","","","","","","","","","un","E. E. Remington","","","S","","2009-07-14T09:21:21-04:00"
"YPM","ORN","YPM ORN 117945","1","Bombycilla garrulus pallidiceps","Bombycillidae","10% form.->70% alc.","","","","","","","","","","","","","","","","un","E. E. Remington","","","S","","2009-07-14T09:21:26-04:00"
"YPM","ORN","YPM ORN 117946","1","Bombycilla garrulus pallidiceps","Bombycillidae","10% form.->70% alc.","","","","","","","","","","","","","","","","un","E. E. Remington","","","S","","2009-07-14T09:21:27-04:00"
"YPM","ORN","YPM ORN 117947","1","Bombycilla garrulus pallidiceps","Bombycillidae","10% form.->70% alc.","","","","","","","","","","","","","","","","un","E. E. Remington","","","S","","2009-07-14T09:21:29-04:00"
"YPM","ORN","YPM ORN 117948","1","Bombycilla garrulus pallidiceps","Bombycillidae","10% form.->70% alc.","","","","","","","","","","","","","","","","un","E. E. Remington","","","S","","2009-07-14T09:21:31-04:00"
"YPM","ORN","YPM ORN 117949","1","Bombycilla garrulus pallidiceps","Bombycillidae","10% form.->70% alc.","","","","","","","","","","","","","","","","un","E. E. Remington","","","S","","2009-07-14T09:21:33-04:00"
"YPM","ORN","YPM ORN 117950","1","Bombycilla garrulus pallidiceps","Bombycillidae","10% form.->70% alc.","","","","","","","","","","","","","","","","un","E. E. Remington","","","S","","2009-07-14T09:21:37-04:00"
"YPM","ORN","YPM ORN 125986","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","","","","","USA","Alaska","","","","Sheep Mountain, but several in state","","","1938","09","05","W. Stribling","","","S","","2009-06-16T12:50:18-04:00"
"YPM","ORN","YPM ORN 125987","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","","","","","USA","Alaska","","","","Sheep Mountain, but several in state","","","1938","09","05","W. Stribling","","","S","","2009-06-16T12:50:19-04:00"
"YPM","ORN","YPM ORN 125988","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","","","","","USA","Alaska","","","","Sheep Mountain, but several in state","","","1938","09","05","W. Stribling","","","S","","2009-06-16T12:50:19-04:00"
"YPM","ORN","YPM ORN 125989","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","","","","","USA","Alaska","","","","Sheep Mountain, but several in state","","","1938","09","05","W. Stribling","","","S","","2009-06-16T12:50:19-04:00"
"YPM","ORN","YPM ORN 125990","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","","","","","USA","Alaska","","","","Sheep Mountain, but several in state","","","1938","09","05","W. Stribling","","","S","","2009-06-16T12:50:19-04:00"
"YPM","ORN","YPM ORN 125991","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","","","","","USA","Alaska","","","","Sheep Mountain, but several in state","","","1938","09","05","W. Stribling","","","S","","2009-06-16T12:50:20-04:00"
"YPM","ORN","YPM ORN 126320","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","","","","","USA","Alaska","","","","Sheep Mountain, but several in state","","","1958","05","09","W. Stribling","","","S","","2009-06-16T09:28:34-04:00"
"YPM","ORN","YPM ORN 126321","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","","","","","USA","Alaska","","","","Sheep Mountain, but several in state","","","1958","05","09","W. Stribling","","","S","","2009-06-16T09:28:34-04:00"
"YPM","ORN","YPM ORN 127746","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","39.7392","-104.9842","","","USA","Colorado","Denver County","","","Denver","","","1917","02","27","W. H. Bergtola","","","S","","2009-06-16T12:41:40-04:00"
"YPM","ORN","YPM ORN 127747","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","39.7392","-104.9842","","","USA","Colorado","Denver County","","","Denver","","","1917","03","03","W. H. Bergtola","","","S","","2009-06-16T12:41:40-04:00"
"YPM","ORN","YPM ORN 127748","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","50.2000","-119.3667","","","Canada","British Columbia","","","","Okanagan Landing","","","1898","01","29","H. O. Havemeyer","","","S","","2009-06-16T12:41:39-04:00"
"YPM","ORN","YPM ORN 127749","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","43.8281","-91.3039","","","USA","Minnesota","Houston County","","","LaCrescent","","","1895","02","02","H. O. Havemeyer","","","S","","2009-06-16T12:41:40-04:00"
"YPM","ORN","YPM ORN 127750","1","Bombycilla garrulus pallidiceps","Bombycillidae","skin, round","","44.2728","-121.1728","","","USA","Oregon","Deschutes County","","","Redmond","","","1931","04","14","J. C. Braly","","","S","","2009-06-16T12:26:21-04:00"
"YPM","ORN","YPM ORN 127755","1","Bombycilla cedrorum","Bombycillidae","skin, round","","30.4381","-84.2808","","","USA","Florida","Leon County","","","Tallahassee","","","1903","01","27","R. W. Williams","","","S","","2012-01-17T12:11:19-05:00"
"UCD","Wildlife_Fisheries","-2132774260","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis","","","1981","3","3","Andy Engilis Jr.","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-2075734134","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn, Auburn University campus.","","","2003","2","19","Unknown","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-2028460245","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn, Auburn University campus.","","","2003","2","19","Unknown","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-2016938435","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","SOLANO","","","Solano Community College","","","1986","2","20","F. Hibbard (p)","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1870742109","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","MARIN","","","Belevedere.","","","2003","1","27","","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1839828722","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","Alabama","Lee","","","Auburn.","","","2004","3","1","Unknown","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1809738312","","Bombycilla cedrorum","Bombycillidae","","","","","","","New York","New York","New York","","","unk","","","1971","11","11","T. Jacikoff","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1653555747","","Bombycilla","Bombycillidae","","","","","","","USA","California","YOLO","","","Davis city limits, East 8th Street and Pole Line Road","","","1980","4","25","Ron Cole (p)","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1646488721","","Bombycilla cedrorum","Bombycillidae","","","","","","","Lafayette","Lafayette","Lafayette","","","University of Louisiana campus, Rougeou Hall.","","","2005","1","19","J. L. Andrade","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1540773447","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","CONTRA COSTA","","","1.5 miles east of Lafayette","","","1936","4","25","W. L. Mc Neil","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1461902458","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","PLACER","","","Roseville, Riverside Avenue at Interstate Westbound 80 on ramp.","","","2006","4","15","Andrew Engilis, Jr.","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1458227712","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","1710 Palm Pl., Davis","","","1989","10","15","Stephanie Wald","","","specimen","","2012-01-31TPacific Sta:ndard Time"
"UCD","Wildlife_Fisheries","-1438542700","","Bombycilla cedrorum","Bombycillidae","","","","","","","USA","California","YOLO","","","City of Davis, Russell Blvd. and Parkside Dr.","","","1990","1","27","Ronald E. Cole","","","specimen","","2012-01-31TPacific Sta:ndard Time"
